VOTOS,PORCENTAJE,CARGO_POSTULADO,ESTADO,MUNICIPIO,PARROQUIA,CENTRO,CENTRO_NOMBRE,MESA,ADJUDICADO,PRIMER_NOMBRE,PRIMER_APELLIDO,PORCENTAJE_ABSTENCIÓN,PORCENTAJE_ACTAS,PORCENTAJE_ACTAS_ESCRUTADAS,PORCENTAJE_ACTAS_VÁLIDAS,PORCENTAJE_ELECTORES_ACTAS_TX,PORCENTAJE_ELECTORES_INSCRITOS,PORCENTAJE_VOTANTES_ESCRUTADOS,PORCENTAJE_VOTOS_ESCRUTADOS,PORCENTAJE_VOTOS_NULOS,PORCENTAJE_VOTOS_VÁLIDOS,VOTOS_ABSTENCIÓN,VOTOS_ACTAS,VOTOS_ACTAS_ESCRUTADAS,VOTOS_ACTAS_VÁLIDAS,VOTOS_ELECTORES_ACTAS_TX,VOTOS_ELECTORES_INSCRITOS,VOTOS_VOTANTES_ESCRUTADOS,VOTOS_ESCRUTADOS,VOTOS_NULOS,VOTOS_VÁLIDOS
0,0.00%,GOBERNADOR,16,3,1,160301076,UNIDAD EDUCATIVA NACIONAL DOCTOR CESAR LIZARDO,1,NO,SIMON,BRICEÑO,55.74%,100%,100%,100%,100%,100%,44.26%,100%,1.62%,98.38%,233,1,1,1,418,418,185,185,3,182
62,37.35%,ALCALDE,16,3,1,160301076,UNIDAD EDUCATIVA NACIONAL DOCTOR CESAR LIZARDO,1,NO,NELLY,RODRIGUEZ,55.74%,100%,100%,100%,100%,100%,44.26%,100%,10.27%,89.73%,233,1,1,1,418,418,185,185,19,166
56,33.73%,ALCALDE,16,3,1,160301076,UNIDAD EDUCATIVA NACIONAL DOCTOR CESAR LIZARDO,1,SI,OSCAR,NOVOA,55.74%,100%,100%,100%,100%,100%,44.26%,100%,10.27%,89.73%,233,1,1,1,418,418,185,185,19,166
41,24.70%,ALCALDE,16,3,1,160301076,UNIDAD EDUCATIVA NACIONAL DOCTOR CESAR LIZARDO,1,NO,CARLOS,PEREZ,55.74%,100%,100%,100%,100%,100%,44.26%,100%,10.27%,89.73%,233,1,1,1,418,418,185,185,19,166
6,3.61%,ALCALDE,16,3,1,160301076,UNIDAD EDUCATIVA NACIONAL DOCTOR CESAR LIZARDO,1,NO,FRANCISCO,MONTILLA,55.74%,100%,100%,100%,100%,100%,44.26%,100%,10.27%,89.73%,233,1,1,1,418,418,185,185,19,166
1,0.60%,ALCALDE,16,3,1,160301076,UNIDAD EDUCATIVA NACIONAL DOCTOR CESAR LIZARDO,1,NO,JULIAN,TERAN,55.74%,100%,100%,100%,100%,100%,44.26%,100%,10.27%,89.73%,233,1,1,1,418,418,185,185,19,166
0,0.00%,ALCALDE,16,3,1,160301076,UNIDAD EDUCATIVA NACIONAL DOCTOR CESAR LIZARDO,1,NO,FELIX,HIGUERA,55.74%,100%,100%,100%,100%,100%,44.26%,100%,10.27%,89.73%,233,1,1,1,418,418,185,185,19,166
0,0.00%,ALCALDE,16,3,1,160301076,UNIDAD EDUCATIVA NACIONAL DOCTOR CESAR LIZARDO,1,NO,NAYELI,LA,55.74%,100%,100%,100%,100%,100%,44.26%,100%,10.27%,89.73%,233,1,1,1,418,418,185,185,19,166
116,35.15%,GOBERNADOR,16,3,1,160301040,UNIDAD EDUCATIVA NACIONAL DOCTOR FELIX SATURNINO ANGULO ARISA,1,SI,PRIMITIVO,CEDEÑO,59.29%,100%,100%,100%,100%,100%,40.71%,100%,0.9%,99.1%,485,1,1,1,818,818,333,333,3,330
104,31.52%,GOBERNADOR,16,3,1,160301040,UNIDAD EDUCATIVA NACIONAL DOCTOR FELIX SATURNINO ANGULO ARISA,1,NO,MARIA,MARTINEZ,59.29%,100%,100%,100%,100%,100%,40.71%,100%,0.9%,99.1%,485,1,1,1,818,818,333,333,3,330
52,15.76%,GOBERNADOR,16,3,1,160301040,UNIDAD EDUCATIVA NACIONAL DOCTOR FELIX SATURNINO ANGULO ARISA,1,NO,JOSE,RUIZ,59.29%,100%,100%,100%,100%,100%,40.71%,100%,0.9%,99.1%,485,1,1,1,818,818,333,333,3,330
31,9.39%,GOBERNADOR,16,3,1,160301040,UNIDAD EDUCATIVA NACIONAL DOCTOR FELIX SATURNINO ANGULO ARISA,1,NO,ANTONIA,MUÑOZ,59.29%,100%,100%,100%,100%,100%,40.71%,100%,0.9%,99.1%,485,1,1,1,818,818,333,333,3,330
23,6.97%,GOBERNADOR,16,3,1,160301040,UNIDAD EDUCATIVA NACIONAL DOCTOR FELIX SATURNINO ANGULO ARISA,1,NO,GONZALEZ,ORNOBIS,59.29%,100%,100%,100%,100%,100%,40.71%,100%,0.9%,99.1%,485,1,1,1,818,818,333,333,3,330
2,0.61%,GOBERNADOR,16,3,1,160301040,UNIDAD EDUCATIVA NACIONAL DOCTOR FELIX SATURNINO ANGULO ARISA,1,NO,YMARA,GARCIA,59.29%,100%,100%,100%,100%,100%,40.71%,100%,0.9%,99.1%,485,1,1,1,818,818,333,333,3,330
1,0.30%,GOBERNADOR,16,3,1,160301040,UNIDAD EDUCATIVA NACIONAL DOCTOR FELIX SATURNINO ANGULO ARISA,1,NO,HERMES,CORTEZ,59.29%,100%,100%,100%,100%,100%,40.71%,100%,0.9%,99.1%,485,1,1,1,818,818,333,333,3,330
1,0.30%,GOBERNADOR,16,3,1,160301040,UNIDAD EDUCATIVA NACIONAL DOCTOR FELIX SATURNINO ANGULO ARISA,1,NO,SIMON,BRICEÑO,59.29%,100%,100%,100%,100%,100%,40.71%,100%,0.9%,99.1%,485,1,1,1,818,818,333,333,3,330
118,40.41%,ALCALDE,16,3,1,160301040,UNIDAD EDUCATIVA NACIONAL DOCTOR FELIX SATURNINO ANGULO ARISA,1,SI,OSCAR,NOVOA,59.29%,100%,100%,100%,100%,100%,40.71%,100%,12.31%,87.69%,485,1,1,1,818,818,333,333,41,292
100,34.25%,ALCALDE,16,3,1,160301040,UNIDAD EDUCATIVA NACIONAL DOCTOR FELIX SATURNINO ANGULO ARISA,1,NO,NELLY,RODRIGUEZ,59.29%,100%,100%,100%,100%,100%,40.71%,100%,12.31%,87.69%,485,1,1,1,818,818,333,333,41,292
53,18.15%,ALCALDE,16,3,1,160301040,UNIDAD EDUCATIVA NACIONAL DOCTOR FELIX SATURNINO ANGULO ARISA,1,NO,CARLOS,PEREZ,59.29%,100%,100%,100%,100%,100%,40.71%,100%,12.31%,87.69%,485,1,1,1,818,818,333,333,41,292
18,6.16%,ALCALDE,16,3,1,160301040,UNIDAD EDUCATIVA NACIONAL DOCTOR FELIX SATURNINO ANGULO ARISA,1,NO,FRANCISCO,MONTILLA,59.29%,100%,100%,100%,100%,100%,40.71%,100%,12.31%,87.69%,485,1,1,1,818,818,333,333,41,292
2,0.68%,ALCALDE,16,3,1,160301040,UNIDAD EDUCATIVA NACIONAL DOCTOR FELIX SATURNINO ANGULO ARISA,1,NO,JULIAN,TERAN,59.29%,100%,100%,100%,100%,100%,40.71%,100%,12.31%,87.69%,485,1,1,1,818,818,333,333,41,292
1,0.34%,ALCALDE,16,3,1,160301040,UNIDAD EDUCATIVA NACIONAL DOCTOR FELIX SATURNINO ANGULO ARISA,1,NO,NAYELI,LA,59.29%,100%,100%,100%,100%,100%,40.71%,100%,12.31%,87.69%,485,1,1,1,818,818,333,333,41,292
0,0.00%,ALCALDE,16,3,1,160301040,UNIDAD EDUCATIVA NACIONAL DOCTOR FELIX SATURNINO ANGULO ARISA,1,NO,FELIX,HIGUERA,59.29%,100%,100%,100%,100%,100%,40.71%,100%,12.31%,87.69%,485,1,1,1,818,818,333,333,41,292
116,37.42%,GOBERNADOR,16,3,1,160301040,UNIDAD EDUCATIVA NACIONAL DOCTOR FELIX SATURNINO ANGULO ARISA,2,SI,PRIMITIVO,CEDEÑO,59.16%,100%,100%,100%,100%,100%,40.84%,100%,0%,100%,449,1,1,1,759,759,310,310,0,310
107,34.52%,GOBERNADOR,16,3,1,160301040,UNIDAD EDUCATIVA NACIONAL DOCTOR FELIX SATURNINO ANGULO ARISA,2,NO,MARIA,MARTINEZ,59.16%,100%,100%,100%,100%,100%,40.84%,100%,0%,100%,449,1,1,1,759,759,310,310,0,310
42,13.55%,GOBERNADOR,16,3,1,160301040,UNIDAD EDUCATIVA NACIONAL DOCTOR FELIX SATURNINO ANGULO ARISA,2,NO,JOSE,RUIZ,59.16%,100%,100%,100%,100%,100%,40.84%,100%,0%,100%,449,1,1,1,759,759,310,310,0,310
25,8.06%,GOBERNADOR,16,3,1,160301040,UNIDAD EDUCATIVA NACIONAL DOCTOR FELIX SATURNINO ANGULO ARISA,2,NO,GONZALEZ,ORNOBIS,59.16%,100%,100%,100%,100%,100%,40.84%,100%,0%,100%,449,1,1,1,759,759,310,310,0,310
17,5.48%,GOBERNADOR,16,3,1,160301040,UNIDAD EDUCATIVA NACIONAL DOCTOR FELIX SATURNINO ANGULO ARISA,2,NO,ANTONIA,MUÑOZ,59.16%,100%,100%,100%,100%,100%,40.84%,100%,0%,100%,449,1,1,1,759,759,310,310,0,310
2,0.65%,GOBERNADOR,16,3,1,160301040,UNIDAD EDUCATIVA NACIONAL DOCTOR FELIX SATURNINO ANGULO ARISA,2,NO,YMARA,GARCIA,59.16%,100%,100%,100%,100%,100%,40.84%,100%,0%,100%,449,1,1,1,759,759,310,310,0,310
1,0.32%,GOBERNADOR,16,3,1,160301040,UNIDAD EDUCATIVA NACIONAL DOCTOR FELIX SATURNINO ANGULO ARISA,2,NO,HERMES,CORTEZ,59.16%,100%,100%,100%,100%,100%,40.84%,100%,0%,100%,449,1,1,1,759,759,310,310,0,310
0,0.00%,GOBERNADOR,16,3,1,160301040,UNIDAD EDUCATIVA NACIONAL DOCTOR FELIX SATURNINO ANGULO ARISA,2,NO,SIMON,BRICEÑO,59.16%,100%,100%,100%,100%,100%,40.84%,100%,0%,100%,449,1,1,1,759,759,310,310,0,310
117,42.55%,ALCALDE,16,3,1,160301040,UNIDAD EDUCATIVA NACIONAL DOCTOR FELIX SATURNINO ANGULO ARISA,2,SI,OSCAR,NOVOA,59.16%,100%,100%,100%,100%,100%,40.84%,100%,11.29%,88.71%,449,1,1,1,759,759,310,310,35,275
107,38.91%,ALCALDE,16,3,1,160301040,UNIDAD EDUCATIVA NACIONAL DOCTOR FELIX SATURNINO ANGULO ARISA,2,NO,NELLY,RODRIGUEZ,59.16%,100%,100%,100%,100%,100%,40.84%,100%,11.29%,88.71%,449,1,1,1,759,759,310,310,35,275
43,15.64%,ALCALDE,16,3,1,160301040,UNIDAD EDUCATIVA NACIONAL DOCTOR FELIX SATURNINO ANGULO ARISA,2,NO,CARLOS,PEREZ,59.16%,100%,100%,100%,100%,100%,40.84%,100%,11.29%,88.71%,449,1,1,1,759,759,310,310,35,275
7,2.55%,ALCALDE,16,3,1,160301040,UNIDAD EDUCATIVA NACIONAL DOCTOR FELIX SATURNINO ANGULO ARISA,2,NO,FRANCISCO,MONTILLA,59.16%,100%,100%,100%,100%,100%,40.84%,100%,11.29%,88.71%,449,1,1,1,759,759,310,310,35,275
1,0.36%,ALCALDE,16,3,1,160301040,UNIDAD EDUCATIVA NACIONAL DOCTOR FELIX SATURNINO ANGULO ARISA,2,NO,JULIAN,TERAN,59.16%,100%,100%,100%,100%,100%,40.84%,100%,11.29%,88.71%,449,1,1,1,759,759,310,310,35,275
0,0.00%,ALCALDE,16,3,1,160301040,UNIDAD EDUCATIVA NACIONAL DOCTOR FELIX SATURNINO ANGULO ARISA,2,NO,FELIX,HIGUERA,59.16%,100%,100%,100%,100%,100%,40.84%,100%,11.29%,88.71%,449,1,1,1,759,759,310,310,35,275
0,0.00%,ALCALDE,16,3,1,160301040,UNIDAD EDUCATIVA NACIONAL DOCTOR FELIX SATURNINO ANGULO ARISA,2,NO,NAYELI,LA,59.16%,100%,100%,100%,100%,100%,40.84%,100%,11.29%,88.71%,449,1,1,1,759,759,310,310,35,275
110,30.05%,GOBERNADOR,16,3,1,160301016,UNIDAD EDUCATIVA NACIONAL JOSE MARIA VARGAS,1,NO,MARIA,MARTINEZ,59.91%,100%,100%,100%,100%,100%,40.09%,100%,2.14%,97.86%,559,1,1,1,933,933,374,374,8,366
100,27.32%,GOBERNADOR,16,3,1,160301016,UNIDAD EDUCATIVA NACIONAL JOSE MARIA VARGAS,1,SI,PRIMITIVO,CEDEÑO,59.91%,100%,100%,100%,100%,100%,40.09%,100%,2.14%,97.86%,559,1,1,1,933,933,374,374,8,366
94,25.68%,GOBERNADOR,16,3,1,160301016,UNIDAD EDUCATIVA NACIONAL JOSE MARIA VARGAS,1,NO,JOSE,RUIZ,59.91%,100%,100%,100%,100%,100%,40.09%,100%,2.14%,97.86%,559,1,1,1,933,933,374,374,8,366
35,9.56%,GOBERNADOR,16,3,1,160301016,UNIDAD EDUCATIVA NACIONAL JOSE MARIA VARGAS,1,NO,ANTONIA,MUÑOZ,59.91%,100%,100%,100%,100%,100%,40.09%,100%,2.14%,97.86%,559,1,1,1,933,933,374,374,8,366
19,5.19%,GOBERNADOR,16,3,1,160301016,UNIDAD EDUCATIVA NACIONAL JOSE MARIA VARGAS,1,NO,GONZALEZ,ORNOBIS,59.91%,100%,100%,100%,100%,100%,40.09%,100%,2.14%,97.86%,559,1,1,1,933,933,374,374,8,366
6,1.64%,GOBERNADOR,16,3,1,160301016,UNIDAD EDUCATIVA NACIONAL JOSE MARIA VARGAS,1,NO,HERMES,CORTEZ,59.91%,100%,100%,100%,100%,100%,40.09%,100%,2.14%,97.86%,559,1,1,1,933,933,374,374,8,366
1,0.27%,GOBERNADOR,16,3,1,160301016,UNIDAD EDUCATIVA NACIONAL JOSE MARIA VARGAS,1,NO,YMARA,GARCIA,59.91%,100%,100%,100%,100%,100%,40.09%,100%,2.14%,97.86%,559,1,1,1,933,933,374,374,8,366
1,0.27%,GOBERNADOR,16,3,1,160301016,UNIDAD EDUCATIVA NACIONAL JOSE MARIA VARGAS,1,NO,SIMON,BRICEÑO,59.91%,100%,100%,100%,100%,100%,40.09%,100%,2.14%,97.86%,559,1,1,1,933,933,374,374,8,366
104,31.42%,ALCALDE,16,3,1,160301016,UNIDAD EDUCATIVA NACIONAL JOSE MARIA VARGAS,1,NO,CARLOS,PEREZ,59.91%,100%,100%,100%,100%,100%,40.09%,100%,11.5%,88.5%,559,1,1,1,933,933,374,374,43,331
102,30.82%,ALCALDE,16,3,1,160301016,UNIDAD EDUCATIVA NACIONAL JOSE MARIA VARGAS,1,NO,NELLY,RODRIGUEZ,59.91%,100%,100%,100%,100%,100%,40.09%,100%,11.5%,88.5%,559,1,1,1,933,933,374,374,43,331
98,29.61%,ALCALDE,16,3,1,160301016,UNIDAD EDUCATIVA NACIONAL JOSE MARIA VARGAS,1,SI,OSCAR,NOVOA,59.91%,100%,100%,100%,100%,100%,40.09%,100%,11.5%,88.5%,559,1,1,1,933,933,374,374,43,331
17,5.14%,ALCALDE,16,3,1,160301016,UNIDAD EDUCATIVA NACIONAL JOSE MARIA VARGAS,1,NO,FRANCISCO,MONTILLA,59.91%,100%,100%,100%,100%,100%,40.09%,100%,11.5%,88.5%,559,1,1,1,933,933,374,374,43,331
8,2.42%,ALCALDE,16,3,1,160301016,UNIDAD EDUCATIVA NACIONAL JOSE MARIA VARGAS,1,NO,JULIAN,TERAN,59.91%,100%,100%,100%,100%,100%,40.09%,100%,11.5%,88.5%,559,1,1,1,933,933,374,374,43,331
1,0.30%,ALCALDE,16,3,1,160301016,UNIDAD EDUCATIVA NACIONAL JOSE MARIA VARGAS,1,NO,FELIX,HIGUERA,59.91%,100%,100%,100%,100%,100%,40.09%,100%,11.5%,88.5%,559,1,1,1,933,933,374,374,43,331
1,0.30%,ALCALDE,16,3,1,160301016,UNIDAD EDUCATIVA NACIONAL JOSE MARIA VARGAS,1,NO,NAYELI,LA,59.91%,100%,100%,100%,100%,100%,40.09%,100%,11.5%,88.5%,559,1,1,1,933,933,374,374,43,331
107,32.82%,GOBERNADOR,16,3,1,160301016,UNIDAD EDUCATIVA NACIONAL JOSE MARIA VARGAS,2,NO,MARIA,MARTINEZ,58.86%,100%,100%,100%,100%,100%,41.14%,100%,1.81%,98.19%,475,1,1,1,807,807,332,332,6,326
95,29.14%,GOBERNADOR,16,3,1,160301016,UNIDAD EDUCATIVA NACIONAL JOSE MARIA VARGAS,2,SI,PRIMITIVO,CEDEÑO,58.86%,100%,100%,100%,100%,100%,41.14%,100%,1.81%,98.19%,475,1,1,1,807,807,332,332,6,326
64,19.63%,GOBERNADOR,16,3,1,160301016,UNIDAD EDUCATIVA NACIONAL JOSE MARIA VARGAS,2,NO,JOSE,RUIZ,58.86%,100%,100%,100%,100%,100%,41.14%,100%,1.81%,98.19%,475,1,1,1,807,807,332,332,6,326
37,11.35%,GOBERNADOR,16,3,1,160301016,UNIDAD EDUCATIVA NACIONAL JOSE MARIA VARGAS,2,NO,ANTONIA,MUÑOZ,58.86%,100%,100%,100%,100%,100%,41.14%,100%,1.81%,98.19%,475,1,1,1,807,807,332,332,6,326
19,5.83%,GOBERNADOR,16,3,1,160301016,UNIDAD EDUCATIVA NACIONAL JOSE MARIA VARGAS,2,NO,GONZALEZ,ORNOBIS,58.86%,100%,100%,100%,100%,100%,41.14%,100%,1.81%,98.19%,475,1,1,1,807,807,332,332,6,326
2,0.61%,GOBERNADOR,16,3,1,160301016,UNIDAD EDUCATIVA NACIONAL JOSE MARIA VARGAS,2,NO,SIMON,BRICEÑO,58.86%,100%,100%,100%,100%,100%,41.14%,100%,1.81%,98.19%,475,1,1,1,807,807,332,332,6,326
1,0.31%,GOBERNADOR,16,3,1,160301016,UNIDAD EDUCATIVA NACIONAL JOSE MARIA VARGAS,2,NO,HERMES,CORTEZ,58.86%,100%,100%,100%,100%,100%,41.14%,100%,1.81%,98.19%,475,1,1,1,807,807,332,332,6,326
1,0.31%,GOBERNADOR,16,3,1,160301016,UNIDAD EDUCATIVA NACIONAL JOSE MARIA VARGAS,2,NO,YMARA,GARCIA,58.86%,100%,100%,100%,100%,100%,41.14%,100%,1.81%,98.19%,475,1,1,1,807,807,332,332,6,326
103,34.80%,ALCALDE,16,3,1,160301016,UNIDAD EDUCATIVA NACIONAL JOSE MARIA VARGAS,2,NO,NELLY,RODRIGUEZ,58.86%,100%,100%,100%,100%,100%,41.14%,100%,10.84%,89.16%,475,1,1,1,807,807,332,332,36,296
94,31.76%,ALCALDE,16,3,1,160301016,UNIDAD EDUCATIVA NACIONAL JOSE MARIA VARGAS,2,SI,OSCAR,NOVOA,58.86%,100%,100%,100%,100%,100%,41.14%,100%,10.84%,89.16%,475,1,1,1,807,807,332,332,36,296
75,25.34%,ALCALDE,16,3,1,160301016,UNIDAD EDUCATIVA NACIONAL JOSE MARIA VARGAS,2,NO,CARLOS,PEREZ,58.86%,100%,100%,100%,100%,100%,41.14%,100%,10.84%,89.16%,475,1,1,1,807,807,332,332,36,296
18,6.08%,ALCALDE,16,3,1,160301016,UNIDAD EDUCATIVA NACIONAL JOSE MARIA VARGAS,2,NO,FRANCISCO,MONTILLA,58.86%,100%,100%,100%,100%,100%,41.14%,100%,10.84%,89.16%,475,1,1,1,807,807,332,332,36,296
3,1.01%,ALCALDE,16,3,1,160301016,UNIDAD EDUCATIVA NACIONAL JOSE MARIA VARGAS,2,NO,NAYELI,LA,58.86%,100%,100%,100%,100%,100%,41.14%,100%,10.84%,89.16%,475,1,1,1,807,807,332,332,36,296
2,0.68%,ALCALDE,16,3,1,160301016,UNIDAD EDUCATIVA NACIONAL JOSE MARIA VARGAS,2,NO,JULIAN,TERAN,58.86%,100%,100%,100%,100%,100%,41.14%,100%,10.84%,89.16%,475,1,1,1,807,807,332,332,36,296
1,0.34%,ALCALDE,16,3,1,160301016,UNIDAD EDUCATIVA NACIONAL JOSE MARIA VARGAS,2,NO,FELIX,HIGUERA,58.86%,100%,100%,100%,100%,100%,41.14%,100%,10.84%,89.16%,475,1,1,1,807,807,332,332,36,296
94,31.02%,GOBERNADOR,16,3,1,160301016,UNIDAD EDUCATIVA NACIONAL JOSE MARIA VARGAS,3,SI,PRIMITIVO,CEDEÑO,62.33%,100%,100%,100%,100%,100%,37.67%,100%,1.3%,98.7%,508,1,1,1,815,815,307,307,4,303
79,26.07%,GOBERNADOR,16,3,1,160301016,UNIDAD EDUCATIVA NACIONAL JOSE MARIA VARGAS,3,NO,JOSE,RUIZ,62.33%,100%,100%,100%,100%,100%,37.67%,100%,1.3%,98.7%,508,1,1,1,815,815,307,307,4,303
65,21.45%,GOBERNADOR,16,3,1,160301016,UNIDAD EDUCATIVA NACIONAL JOSE MARIA VARGAS,3,NO,MARIA,MARTINEZ,62.33%,100%,100%,100%,100%,100%,37.67%,100%,1.3%,98.7%,508,1,1,1,815,815,307,307,4,303
37,12.21%,GOBERNADOR,16,3,1,160301016,UNIDAD EDUCATIVA NACIONAL JOSE MARIA VARGAS,3,NO,ANTONIA,MUÑOZ,62.33%,100%,100%,100%,100%,100%,37.67%,100%,1.3%,98.7%,508,1,1,1,815,815,307,307,4,303
23,7.59%,GOBERNADOR,16,3,1,160301016,UNIDAD EDUCATIVA NACIONAL JOSE MARIA VARGAS,3,NO,GONZALEZ,ORNOBIS,62.33%,100%,100%,100%,100%,100%,37.67%,100%,1.3%,98.7%,508,1,1,1,815,815,307,307,4,303
3,0.99%,GOBERNADOR,16,3,1,160301016,UNIDAD EDUCATIVA NACIONAL JOSE MARIA VARGAS,3,NO,SIMON,BRICEÑO,62.33%,100%,100%,100%,100%,100%,37.67%,100%,1.3%,98.7%,508,1,1,1,815,815,307,307,4,303
2,0.66%,GOBERNADOR,16,3,1,160301016,UNIDAD EDUCATIVA NACIONAL JOSE MARIA VARGAS,3,NO,HERMES,CORTEZ,62.33%,100%,100%,100%,100%,100%,37.67%,100%,1.3%,98.7%,508,1,1,1,815,815,307,307,4,303
0,0.00%,GOBERNADOR,16,3,1,160301016,UNIDAD EDUCATIVA NACIONAL JOSE MARIA VARGAS,3,NO,YMARA,GARCIA,62.33%,100%,100%,100%,100%,100%,37.67%,100%,1.3%,98.7%,508,1,1,1,815,815,307,307,4,303
92,35.11%,ALCALDE,16,3,1,160301016,UNIDAD EDUCATIVA NACIONAL JOSE MARIA VARGAS,3,SI,OSCAR,NOVOA,62.33%,100%,100%,100%,100%,100%,37.67%,100%,14.66%,85.34%,508,1,1,1,815,815,307,307,45,262
81,30.92%,ALCALDE,16,3,1,160301016,UNIDAD EDUCATIVA NACIONAL JOSE MARIA VARGAS,3,NO,CARLOS,PEREZ,62.33%,100%,100%,100%,100%,100%,37.67%,100%,14.66%,85.34%,508,1,1,1,815,815,307,307,45,262
64,24.43%,ALCALDE,16,3,1,160301016,UNIDAD EDUCATIVA NACIONAL JOSE MARIA VARGAS,3,NO,NELLY,RODRIGUEZ,62.33%,100%,100%,100%,100%,100%,37.67%,100%,14.66%,85.34%,508,1,1,1,815,815,307,307,45,262
20,7.63%,ALCALDE,16,3,1,160301016,UNIDAD EDUCATIVA NACIONAL JOSE MARIA VARGAS,3,NO,FRANCISCO,MONTILLA,62.33%,100%,100%,100%,100%,100%,37.67%,100%,14.66%,85.34%,508,1,1,1,815,815,307,307,45,262
3,1.15%,ALCALDE,16,3,1,160301016,UNIDAD EDUCATIVA NACIONAL JOSE MARIA VARGAS,3,NO,NAYELI,LA,62.33%,100%,100%,100%,100%,100%,37.67%,100%,14.66%,85.34%,508,1,1,1,815,815,307,307,45,262
2,0.76%,ALCALDE,16,3,1,160301016,UNIDAD EDUCATIVA NACIONAL JOSE MARIA VARGAS,3,NO,JULIAN,TERAN,62.33%,100%,100%,100%,100%,100%,37.67%,100%,14.66%,85.34%,508,1,1,1,815,815,307,307,45,262
0,0.00%,ALCALDE,16,3,1,160301016,UNIDAD EDUCATIVA NACIONAL JOSE MARIA VARGAS,3,NO,FELIX,HIGUERA,62.33%,100%,100%,100%,100%,100%,37.67%,100%,14.66%,85.34%,508,1,1,1,815,815,307,307,45,262
145,40.50%,GOBERNADOR,16,3,1,160301030,UNIDAD EDUCATIVA NACIONAL JUAN FERNANDEZ DE LEON,1,NO,MARIA,MARTINEZ,60.24%,100%,100%,100%,100%,100%,39.76%,100%,1.38%,98.62%,550,1,1,1,913,913,363,363,5,358
90,25.14%,GOBERNADOR,16,3,1,160301030,UNIDAD EDUCATIVA NACIONAL JUAN FERNANDEZ DE LEON,1,SI,PRIMITIVO,CEDEÑO,60.24%,100%,100%,100%,100%,100%,39.76%,100%,1.38%,98.62%,550,1,1,1,913,913,363,363,5,358
72,20.11%,GOBERNADOR,16,3,1,160301030,UNIDAD EDUCATIVA NACIONAL JUAN FERNANDEZ DE LEON,1,NO,JOSE,RUIZ,60.24%,100%,100%,100%,100%,100%,39.76%,100%,1.38%,98.62%,550,1,1,1,913,913,363,363,5,358
28,7.82%,GOBERNADOR,16,3,1,160301030,UNIDAD EDUCATIVA NACIONAL JUAN FERNANDEZ DE LEON,1,NO,ANTONIA,MUÑOZ,60.24%,100%,100%,100%,100%,100%,39.76%,100%,1.38%,98.62%,550,1,1,1,913,913,363,363,5,358
19,5.31%,GOBERNADOR,16,3,1,160301030,UNIDAD EDUCATIVA NACIONAL JUAN FERNANDEZ DE LEON,1,NO,GONZALEZ,ORNOBIS,60.24%,100%,100%,100%,100%,100%,39.76%,100%,1.38%,98.62%,550,1,1,1,913,913,363,363,5,358
3,0.84%,GOBERNADOR,16,3,1,160301030,UNIDAD EDUCATIVA NACIONAL JUAN FERNANDEZ DE LEON,1,NO,HERMES,CORTEZ,60.24%,100%,100%,100%,100%,100%,39.76%,100%,1.38%,98.62%,550,1,1,1,913,913,363,363,5,358
1,0.28%,GOBERNADOR,16,3,1,160301030,UNIDAD EDUCATIVA NACIONAL JUAN FERNANDEZ DE LEON,1,NO,YMARA,GARCIA,60.24%,100%,100%,100%,100%,100%,39.76%,100%,1.38%,98.62%,550,1,1,1,913,913,363,363,5,358
0,0.00%,GOBERNADOR,16,3,1,160301030,UNIDAD EDUCATIVA NACIONAL JUAN FERNANDEZ DE LEON,1,NO,SIMON,BRICEÑO,60.24%,100%,100%,100%,100%,100%,39.76%,100%,1.38%,98.62%,550,1,1,1,913,913,363,363,5,358
142,43.69%,ALCALDE,16,3,1,160301030,UNIDAD EDUCATIVA NACIONAL JUAN FERNANDEZ DE LEON,1,NO,NELLY,RODRIGUEZ,60.24%,100%,100%,100%,100%,100%,39.76%,100%,10.47%,89.53%,550,1,1,1,913,913,363,363,38,325
94,28.92%,ALCALDE,16,3,1,160301030,UNIDAD EDUCATIVA NACIONAL JUAN FERNANDEZ DE LEON,1,SI,OSCAR,NOVOA,60.24%,100%,100%,100%,100%,100%,39.76%,100%,10.47%,89.53%,550,1,1,1,913,913,363,363,38,325
77,23.69%,ALCALDE,16,3,1,160301030,UNIDAD EDUCATIVA NACIONAL JUAN FERNANDEZ DE LEON,1,NO,CARLOS,PEREZ,60.24%,100%,100%,100%,100%,100%,39.76%,100%,10.47%,89.53%,550,1,1,1,913,913,363,363,38,325
9,2.77%,ALCALDE,16,3,1,160301030,UNIDAD EDUCATIVA NACIONAL JUAN FERNANDEZ DE LEON,1,NO,FRANCISCO,MONTILLA,60.24%,100%,100%,100%,100%,100%,39.76%,100%,10.47%,89.53%,550,1,1,1,913,913,363,363,38,325
3,0.92%,ALCALDE,16,3,1,160301030,UNIDAD EDUCATIVA NACIONAL JUAN FERNANDEZ DE LEON,1,NO,JULIAN,TERAN,60.24%,100%,100%,100%,100%,100%,39.76%,100%,10.47%,89.53%,550,1,1,1,913,913,363,363,38,325
